base_name,window,consecutive,total,normal
COHB,90,1.0,16378,14624
COHB,90,2.0,10481,9798
COHB,90,3.0,7523,7124
COHB,90,4.0,5700,5441
COHB,90,5.0,4474,4290
COHB,90,,22856,19618
COLL25,1,,13,3
COLL25,2,,13,3
COLL25,4,,13,3
COLL25,7,,13,3
COLL25,30,,13,3
COLL25,90,,13,3
COPPER,1,0.0,3,2
COPPER,1,1.0,5,3
COPPER,1,,256,161
COPPER,2,0.0,6,2
COPPER,2,1.0,8,5
COPPER,2,2.0,1,1
COPPER,2,,249,158
COPPER,4,0.0,12,6
COPPER,4,1.0,8,5
COPPER,4,2.0,1,1
COPPER,4,,243,154
COPPER,7,0.0,14,6
COPPER,7,1.0,9,6
COPPER,7,2.0,2,1
COPPER,7,,239,153
COPPER,30,0.0,19,7
COPPER,30,1.0,11,7
COPPER,30,2.0,2,1
COPPER,30,,232,151
COPPER,90,0.0,19,7
COPPER,90,1.0,13,9
COPPER,90,2.0,2,1
COPPER,90,,230,149
COPPERURN,1,,60,13
COPPERURN,2,,60,13
COPPERURN,4,,60,13
COPPERURN,7,0.0,2,0
COPPERURN,7,,58,13
COPPERURN,30,0.0,3,0
COPPERURN,30,,57,13
COPPERURN,90,0.0,3,0
COPPERURN,90,,57,13
COPRO3,1,0.0,2,1
COPRO3,1,,34,20
COPRO3,2,0.0,2,1
COPRO3,2,,34,20
COPRO3,4,0.0,2,1
COPRO3,4,1.0,1,1
COPRO3,4,,33,19
COPRO3,7,0.0,2,1
COPRO3,7,1.0,1,1
COPRO3,7,,33,19
COPRO3,30,0.0,2,1
COPRO3,30,1.0,1,1
COPRO3,30,,33,19
COPRO3,90,0.0,2,1
COPRO3,90,1.0,1,1
COPRO3,90,,33,19
COPROU,1,0.0,1,1
COPROU,1,1.0,1,1
COPROU,1,,43,33
COPROU,2,0.0,1,1
COPROU,2,1.0,1,1
COPROU,2,,43,33
COPROU,4,0.0,1,1
COPROU,4,1.0,2,2
COPROU,4,,42,32
COPROU,7,0.0,1,1
COPROU,7,1.0,2,2
COPROU,7,,42,32
COPROU,30,0.0,1,1
COPROU,30,1.0,2,2
COPROU,30,,42,32
COPROU,90,0.0,1,1
COPROU,90,1.0,2,2
COPROU,90,,42,32
CR,1,0.0,206643,20940
CR,1,1.0,187198,174297
CR,1,2.0,42065,39813
CR,1,3.0,11717,11251
CR,1,4.0,4775,4628
CR,1,5.0,1308,1271
CR,1,,282669,194579
CR,2,0.0,259127,28307
CR,2,1.0,159390,146774
CR,2,2.0,122012,116289
CR,2,3.0,38280,36503
CR,2,4.0,21629,20782
CR,2,5.0,7559,7314
CR,2,,117928,80599
CR,4,0.0,261873,28813
CR,4,1.0,84985,74713
CR,4,2.0,60938,56823
CR,4,3.0,80145,76959
CR,4,4.0,68393,66220
CR,4,5.0,22990,22127
CR,4,,106506,71977
CR,7,0.0,262856,28982
CR,7,1.0,81331,71092
CR,7,2.0,57813,53708
CR,7,3.0,41763,39569
CR,7,4.0,30998,29690
CR,7,5.0,24735,23751
CR,7,,102169,68835
CR,30,0.0,265952,29488
CR,30,1.0,76052,65797
CR,30,2.0,53524,49391
CR,30,3.0,38334,36013
CR,30,4.0,29059,27624
CR,30,5.0,23393,22330
CR,30,,91170,61719
CR,90,0.0,268506,29881
CR,90,1.0,72581,62241
CR,90,2.0,51229,46987
CR,90,3.0,36935,34530
CR,90,4.0,28170,26672
CR,90,5.0,22817,21667
CR,90,,82645,56459
CRP,1,0.0,1273,52
CRP,1,1.0,86,41
CRP,1,2.0,1,1
CRP,1,,14085,1060
CRP,2,0.0,2245,89
CRP,2,1.0,130,64
CRP,2,2.0,17,5
CRP,2,,13053,996
CRP,4,0.0,5105,201
CRP,4,1.0,239,106
CRP,4,2.0,28,10
CRP,4,3.0,5,3
CRP,4,4.0,2,1
CRP,4,,10066,833
CRP,7,0.0,6380,261
CRP,7,1.0,277,114
CRP,7,2.0,55,22
CRP,7,3.0,7,3
CRP,7,4.0,3,1
CRP,7,,8723,753
CRP,30,0.0,7281,309
CRP,30,1.0,313,116
CRP,30,2.0,68,27
CRP,30,3.0,20,8
CRP,30,4.0,5,2
CRP,30,5.0,1,1
CRP,30,,7754,689
CRP,90,0.0,7669,341
CRP,90,1.0,332,119
CRP,90,2.0,72,29
CRP,90,3.0,20,8
CRP,90,4.0,6,2
CRP,90,5.0,1,1
CRP,90,,7342,652
CRTNR,1,0.0,3,0
CRTNR,1,,39,20
CRTNR,2,0.0,3,0
CRTNR,2,,39,20
CRTNR,4,0.0,3,0
CRTNR,4,,39,20
CRTNR,7,0.0,5,0
CRTNR,7,,37,20
CRTNR,30,0.0,5,0
CRTNR,30,,37,20
CRTNR,90,0.0,5,0
CRTNR,90,,37,20
CYAN,1,0.0,2,0
CYAN,1,,43,4
CYAN,2,0.0,2,0
CYAN,2,,43,4
CYAN,4,0.0,2,0
CYAN,4,,43,4
CYAN,7,0.0,3,0
CYAN,7,,42,4
CYAN,30,0.0,3,0
CYAN,30,,42,4
CYAN,90,0.0,3,0
CYAN,90,,42,4
CYCLXR,1,0.0,1,0
CYCLXR,1,,25,4
CYCLXR,2,0.0,2,0
CYCLXR,2,,24,4
CYCLXR,4,0.0,7,1
CYCLXR,4,,19,3
CYCLXR,7,0.0,9,2
CYCLXR,7,,17,2
CYCLXR,30,0.0,12,2
CYCLXR,30,1.0,1,1
CYCLXR,30,,13,1
CYCLXR,90,0.0,13,2
CYCLXR,90,1.0,1,1
CYCLXR,90,,12,1
CYSTC,1,,2,1
CYSTC,2,,2,1
CYSTC,4,,2,1
CYSTC,7,,2,1
CYSTC,30,,2,1
CYSTC,90,,2,1
CYTHN,1,0.0,1,1
CYTHN,1,1.0,1,1
CYTHN,1,,32,25
CYTHN,2,0.0,1,1
CYTHN,2,1.0,2,2
CYTHN,2,,31,24
CYTHN,4,0.0,1,1
CYTHN,4,1.0,2,2
CYTHN,4,,31,24
CYTHN,7,0.0,1,1
CYTHN,7,1.0,2,2
CYTHN,7,,31,24
CYTHN,30,0.0,1,1
CYTHN,30,1.0,2,2
CYTHN,30,,31,24
CYTHN,90,0.0,1,1
CYTHN,90,1.0,2,2
CYTHN,90,,31,24
CZPFR,1,,38,27
CZPFR,2,,38,27
CZPFR,4,1.0,2,1
CZPFR,4,,36,26
CZPFR,7,0.0,1,1
CZPFR,7,1.0,4,3
CZPFR,7,,33,23
CZPFR,30,0.0,2,1
CZPFR,30,1.0,6,5
CZPFR,30,2.0,1,1
CZPFR,30,,29,20
CZPFR,90,0.0,2,1
CZPFR,90,1.0,6,5
CZPFR,90,2.0,1,1
CZPFR,90,,29,20
CZPTOT,1,,40,25
CZPTOT,2,,40,25
CZPTOT,4,1.0,2,1
CZPTOT,4,,38,24
CZPTOT,7,0.0,1,1
CZPTOT,7,1.0,4,3
CZPTOT,7,,35,21
CZPTOT,30,0.0,2,1
CZPTOT,30,1.0,6,5
CZPTOT,30,2.0,1,1
CZPTOT,30,,31,18
CZPTOT,90,0.0,2,1
CZPTOT,90,1.0,7,5
CZPTOT,90,2.0,1,1
CZPTOT,90,,30,18
DBIL,1,0.0,15858,1583
DBIL,1,1.0,5137,3713
DBIL,1,2.0,276,223
DBIL,1,3.0,86,71
DBIL,1,4.0,16,14
DBIL,1,5.0,3,3
DBIL,1,,40886,11783
DBIL,2,0.0,27549,2815
DBIL,2,1.0,7093,4923
DBIL,2,2.0,2746,2147
DBIL,2,3.0,191,154
DBIL,2,4.0,87,73
DBIL,2,5.0,41,32
DBIL,2,,24526,7221
DBIL,4,0.0,29946,3070
DBIL,4,1.0,5120,3320
DBIL,4,2.0,2320,1671
DBIL,4,3.0,2332,1875
DBIL,4,4.0,1183,993
DBIL,4,5.0,89,70
DBIL,4,,21157,6294
DBIL,7,0.0,30990,3214
DBIL,7,1.0,5090,3246
DBIL,7,2.0,2337,1677
DBIL,7,3.0,1427,1111
DBIL,7,4.0,809,637
DBIL,7,5.0,560,449
DBIL,7,,19731,5916
DBIL,30,0.0,32444,3434
DBIL,30,1.0,5174,3220
DBIL,30,2.0,2427,1702
DBIL,30,3.0,1397,1081
DBIL,30,4.0,894,696
DBIL,30,5.0,587,467
DBIL,30,,17753,5429
DBIL,90,0.0,33266,3610
DBIL,90,1.0,5280,3261
DBIL,90,2.0,2461,1712
DBIL,90,3.0,1425,1095
DBIL,90,4.0,902,699
DBIL,90,5.0,608,482
DBIL,90,,16670,5128
DDIMER,1,0.0,15399,152
DDIMER,1,1.0,322,178
DDIMER,1,2.0,33,17
DDIMER,1,3.0,3,2
DDIMER,1,4.0,2,1
DDIMER,1,5.0,1,1
DDIMER,1,,13907,928
DDIMER,2,0.0,20542,215
DDIMER,2,1.0,365,203
DDIMER,2,2.0,140,82
DDIMER,2,3.0,14,8
DDIMER,2,4.0,5,2
DDIMER,2,5.0,1,1
DDIMER,2,,8599,768
DDIMER,4,0.0,21443,227
DDIMER,4,1.0,324,164
DDIMER,4,2.0,125,73
DDIMER,4,3.0,75,47
DDIMER,4,4.0,26,17
DDIMER,4,5.0,2,2
DDIMER,4,,7667,746
DDIMER,7,0.0,21782,229
DDIMER,7,1.0,329,165
DDIMER,7,2.0,128,72
DDIMER,7,3.0,55,35
DDIMER,7,4.0,29,21
DDIMER,7,5.0,16,11
DDIMER,7,,7316,742
DDIMER,30,0.0,22363,253
DDIMER,30,1.0,344,169
DDIMER,30,2.0,132,73
DDIMER,30,3.0,58,36
DDIMER,30,4.0,29,21
DDIMER,30,5.0,16,11
DDIMER,30,,6713,712
DDIMER,90,0.0,22702,278
DDIMER,90,1.0,357,175
DDIMER,90,2.0,136,73
DDIMER,90,3.0,63,37
DDIMER,90,4.0,31,23
DDIMER,90,5.0,18,12
DDIMER,90,,6347,677
DESIP,1,1.0,1,0
DESIP,1,,51,10
DESIP,2,0.0,1,0
DESIP,2,1.0,2,0
DESIP,2,,49,10
DESIP,4,0.0,4,1
DESIP,4,1.0,2,0
DESIP,4,,46,9
DESIP,7,0.0,5,1
DESIP,7,1.0,4,1
DESIP,7,,43,8
DESIP,30,0.0,8,3
DESIP,30,1.0,3,1
DESIP,30,2.0,1,0
DESIP,30,,40,6
DESIP,90,0.0,8,3
DESIP,90,1.0,3,2
DESIP,90,2.0,2,0
DESIP,90,,39,5
DFIGG,1,0.0,1,1
DFIGG,1,1.0,2,1
DFIGG,1,,62,33
DFIGG,2,0.0,1,1
DFIGG,2,1.0,2,1
DFIGG,2,,62,33
DFIGG,4,0.0,3,1
DFIGG,4,1.0,2,1
DFIGG,4,,60,33
DFIGG,7,0.0,3,1
DFIGG,7,1.0,2,1
DFIGG,7,,60,33
DFIGG,30,0.0,3,1
DFIGG,30,1.0,2,1
DFIGG,30,,60,33
DFIGG,90,0.0,3,1
DFIGG,90,1.0,2,1
DFIGG,90,,60,33
DFIGM,1,0.0,2,1
DFIGM,1,1.0,2,1
DFIGM,1,,62,48
DFIGM,2,0.0,2,1
DFIGM,2,1.0,2,1
DFIGM,2,,62,48
DFIGM,4,0.0,4,2
DFIGM,4,1.0,2,1
DFIGM,4,,60,47
DFIGM,7,0.0,4,2
DFIGM,7,1.0,2,1
DFIGM,7,,60,47
DFIGM,30,0.0,4,2
DFIGM,30,1.0,2,1
DFIGM,30,,60,47
DFIGM,90,0.0,4,2
DFIGM,90,1.0,2,1
DFIGM,90,,60,47
DHEA,1,,11,6
DHEA,2,1.0,1,0
DHEA,2,,10,6
DHEA,4,1.0,1,0
DHEA,4,,10,6
DHEA,7,1.0,1,0
DHEA,7,,10,6
DHEA,30,1.0,1,0
DHEA,30,,10,6
DHEA,90,1.0,1,0
DHEA,90,,10,6
DHS,1,,13,8
DHS,2,,13,8
DHS,4,,13,8
DHS,7,,13,8
DHS,30,,13,8
DHS,90,,13,8
DOPA,1,,60,47
DOPA,2,,60,47
DOPA,4,0.0,2,0
DOPA,4,1.0,3,2
DOPA,4,,55,45
DOPA,7,0.0,2,0
DOPA,7,1.0,3,2
DOPA,7,,55,45
DOPA,30,0.0,2,0
DOPA,30,1.0,3,2
DOPA,30,,55,45
DOPA,90,0.0,2,0
DOPA,90,1.0,4,3
DOPA,90,,54,44
DRVVLA,1,0.0,16,0
DRVVLA,1,1.0,1,1
DRVVLA,1,,352,8
DRVVLA,2,0.0,18,0
DRVVLA,2,1.0,1,1
DRVVLA,2,,350,8
DRVVLA,4,0.0,23,0
DRVVLA,4,1.0,1,1
DRVVLA,4,,345,8
DRVVLA,7,0.0,27,0
DRVVLA,7,1.0,2,1
DRVVLA,7,,340,8
DRVVLA,30,0.0,31,0
DRVVLA,30,1.0,2,1
DRVVLA,30,,336,8
DRVVLA,90,0.0,35,0
DRVVLA,90,1.0,2,1
DRVVLA,90,,332,8
DYSPL,1,0.0,70,0
DYSPL,1,1.0,1,0
DYSPL,1,,175,2
DYSPL,2,0.0,121,1
DYSPL,2,1.0,1,0
DYSPL,2,,124,1
DYSPL,4,0.0,145,1
DYSPL,4,1.0,1,0
DYSPL,4,,100,1
DYSPL,7,0.0,148,1
DYSPL,7,1.0,1,0
DYSPL,7,,97,1
DYSPL,30,0.0,158,1
DYSPL,30,1.0,1,0
DYSPL,30,,87,1
DYSPL,90,0.0,160,1
DYSPL,90,1.0,1,0
DYSPL,90,,85,1
EOS,1,0.0,12941,3539
EOS,1,1.0,157720,155605
EOS,1,2.0,21586,21201
EOS,1,3.0,7247,7122
EOS,1,4.0,3254,3183
EOS,1,5.0,1002,985
EOS,1,,231113,219039
EOS,2,0.0,20351,4843
EOS,2,1.0,150773,148377
EOS,2,2.0,112333,111224
EOS,2,3.0,20284,19958
EOS,2,4.0,9342,9215
EOS,2,5.0,4183,4111
EOS,2,,111213,106666
EOS,4,0.0,22620,5575
EOS,4,1.0,73808,71841
EOS,4,2.0,57121,56225
EOS,4,3.0,84216,83326
EOS,4,4.0,64873,64347
EOS,4,5.0,14603,14433
EOS,4,,94382,92050
EOS,7,0.0,22907,5788
EOS,7,1.0,68019,66413
EOS,7,2.0,52341,51309
EOS,7,3.0,40156,39531
EOS,7,4.0,30324,29989
EOS,7,5.0,26428,26118
EOS,7,,88917,86867
EOS,30,0.0,23144,5963
EOS,30,1.0,61024,59433
EOS,30,2.0,46976,46116
EOS,30,3.0,36317,35677
EOS,30,4.0,27934,27490
EOS,30,5.0,22512,22221
EOS,30,,77679,76184
EOS,90,0.0,23280,6061
EOS,90,1.0,56344,54864
EOS,90,2.0,43762,42903
EOS,90,3.0,34129,33493
EOS,90,4.0,26668,26211
EOS,90,5.0,21837,21531
EOS,90,,70284,69077
EOSAB,1,0.0,98567,20004
EOSAB,1,1.0,92425,76934
EOSAB,1,2.0,9083,7890
EOSAB,1,3.0,2650,2390
EOSAB,1,4.0,1008,930
EOSAB,1,5.0,302,281
EOSAB,1,,231086,127822
EOSAB,2,0.0,153715,33202
EOSAB,2,1.0,100584,82210
EOSAB,2,2.0,55464,49713
EOSAB,2,3.0,7639,6801
EOSAB,2,4.0,3305,3044
EOSAB,2,5.0,1419,1310
EOSAB,2,,111227,58323
EOSAB,4,0.0,163343,35205
EOSAB,4,1.0,63245,47284
EOSAB,4,2.0,35912,31078
EOSAB,4,3.0,40885,37350
EOSAB,4,4.0,26447,24347
EOSAB,4,5.0,4536,4134
EOSAB,4,,94384,50934
EOSAB,7,0.0,165883,36135
EOSAB,7,1.0,61705,45760
EOSAB,7,2.0,34855,29954
EOSAB,7,3.0,22965,20583
EOSAB,7,4.0,15628,14166
EOSAB,7,5.0,11662,10671
EOSAB,7,,88917,47847
EOSAB,30,0.0,170899,37799
EOSAB,30,1.0,60436,44216
EOSAB,30,2.0,34222,29040
EOSAB,30,3.0,22576,19953
EOSAB,30,4.0,15753,14088
EOSAB,30,5.0,11450,10345
EOSAB,30,,77679,42097
EOSAB,90,0.0,173675,38882
EOSAB,90,1.0,59425,43140
EOSAB,90,2.0,34126,28639
EOSAB,90,3.0,22794,19941
EOSAB,90,4.0,16150,14309
EOSAB,90,5.0,11977,10700
EOSAB,90,,70284,38096
EOSCSF,1,0.0,48,0
EOSCSF,1,,452,1
EOSCSF,2,0.0,66,0
EOSCSF,2,,434,1
EOSCSF,4,0.0,109,0
EOSCSF,4,,391,1
EOSCSF,7,0.0,139,0
EOSCSF,7,,361,1
EOSCSF,30,0.0,179,0
EOSCSF,30,,321,1
EOSCSF,90,0.0,186,0
EOSCSF,90,,314,1
EPI5,1,,13,4
EPI5,2,,13,4
EPI5,4,,13,4
EPI5,7,,13,4
EPI5,30,,13,4
EPI5,90,,13,4
EPIN10,1,,13,4
EPIN10,2,,13,4
EPIN10,4,,13,4
EPIN10,7,,13,4
EPIN10,30,,13,4
EPIN10,90,,13,4
EPINEP,1,,60,46
EPINEP,2,,60,46
EPINEP,4,0.0,1,1
EPINEP,4,1.0,4,3
EPINEP,4,,55,42
EPINEP,7,0.0,1,1
EPINEP,7,1.0,4,3
EPINEP,7,,55,42
EPINEP,30,0.0,1,1
EPINEP,30,1.0,4,3
EPINEP,30,,55,42
EPINEP,90,0.0,1,1
EPINEP,90,1.0,5,4
EPINEP,90,,54,41
ERYTH,1,,6,3
ERYTH,2,,6,3
ERYTH,4,,6,3
ERYTH,7,,6,3
ERYTH,30,,6,3
ERYTH,90,,6,3
ESTRADIOL,1,,62,35
ESTRADIOL,2,,62,35
ESTRADIOL,4,1.0,1,0
ESTRADIOL,4,,61,35
ESTRADIOL,7,1.0,1,0
ESTRADIOL,7,,61,35
ESTRADIOL,30,1.0,2,1
ESTRADIOL,30,,60,34
ESTRADIOL,90,1.0,2,1
ESTRADIOL,90,,60,34
F8INH,1,0.0,12,0
F8INH,1,1.0,1,1
F8INH,1,,48,8
F8INH,2,0.0,17,0
F8INH,2,1.0,1,1
F8INH,2,,43,8
F8INH,4,0.0,20,0
F8INH,4,1.0,1,1
F8INH,4,,40,8
F8INH,7,0.0,28,0
F8INH,7,1.0,1,1
F8INH,7,,32,8
F8INH,30,0.0,30,0
F8INH,30,1.0,2,1
F8INH,30,2.0,1,0
F8INH,30,,28,8
F8INH,90,0.0,31,0
F8INH,90,1.0,2,1
F8INH,90,2.0,1,0
F8INH,90,,27,8
FACIDTOT,1,1.0,1,1
FACIDTOT,1,,10,8
FACIDTOT,2,1.0,1,1
FACIDTOT,2,,10,8
FACIDTOT,4,1.0,2,2
FACIDTOT,4,,9,7
FACIDTOT,7,1.0,2,2
FACIDTOT,7,,9,7
FACIDTOT,30,1.0,2,2
FACIDTOT,30,2.0,3,3
FACIDTOT,30,3.0,1,1
FACIDTOT,30,,5,3
FACIDTOT,90,1.0,1,1
FACIDTOT,90,2.0,1,1
FACIDTOT,90,3.0,1,1
FACIDTOT,90,4.0,1,1
FACIDTOT,90,5.0,1,1
FACIDTOT,90,,5,3
FATPC,1,0.0,6,1
FATPC,1,1.0,1,1
FATPC,1,,139,38
FATPC,2,0.0,9,2
FATPC,2,1.0,1,1
FATPC,2,,136,37
FATPC,4,0.0,15,3
FATPC,4,1.0,3,1
FATPC,4,,128,36
FATPC,7,0.0,20,3
FATPC,7,1.0,3,1
FATPC,7,,123,36
FATPC,30,0.0,25,3
FATPC,30,1.0,3,1
FATPC,30,,118,36
FATPC,90,0.0,26,3
FATPC,90,1.0,3,1
FATPC,90,,117,36
FATTOT,1,0.0,6,0
FATTOT,1,,111,7
FATTOT,2,0.0,8,0
FATTOT,2,,109,7
FATTOT,4,0.0,14,1
FATTOT,4,1.0,1,1
FATTOT,4,,102,5
FATTOT,7,0.0,18,1
FATTOT,7,1.0,1,1
FATTOT,7,,98,5
FATTOT,30,0.0,22,2
FATTOT,30,1.0,1,1
FATTOT,30,,94,4
FATTOT,90,0.0,23,2
FATTOT,90,1.0,1,1
FATTOT,90,,93,4
FIBRINOGENA,1,0.0,17,6
FIBRINOGENA,1,1.0,8,3
FIBRINOGENA,1,,114,45
FIBRINOGENA,2,0.0,36,13
FIBRINOGENA,2,1.0,21,11
FIBRINOGENA,2,2.0,2,1
FIBRINOGENA,2,,80,29
FIBRINOGENA,4,0.0,41,14
FIBRINOGENA,4,1.0,17,11
FIBRINOGENA,4,2.0,7,3
FIBRINOGENA,4,3.0,5,3
FIBRINOGENA,4,,69,23
FIBRINOGENA,7,0.0,42,14
FIBRINOGENA,7,1.0,15,9
FIBRINOGENA,7,2.0,7,5
FIBRINOGENA,7,3.0,4,1
FIBRINOGENA,7,4.0,1,1
FIBRINOGENA,7,5.0,1,1
FIBRINOGENA,7,,68,23
FIBRINOGENA,30,0.0,43,14
FIBRINOGENA,30,1.0,15,9
FIBRINOGENA,30,2.0,7,5
FIBRINOGENA,30,3.0,4,1
FIBRINOGENA,30,4.0,1,1
FIBRINOGENA,30,5.0,1,1
FIBRINOGENA,30,,67,23
FIBRINOGENA,90,0.0,43,14
FIBRINOGENA,90,1.0,15,9
FIBRINOGENA,90,2.0,7,5
FIBRINOGENA,90,3.0,4,1
FIBRINOGENA,90,4.0,1,1
FIBRINOGENA,90,5.0,1,1
FIBRINOGENA,90,,67,23
FLEC,1,0.0,1,0
FLEC,1,1.0,1,0
FLEC,1,,14,10
FLEC,2,0.0,1,0
FLEC,2,1.0,1,0
FLEC,2,,14,10
FLEC,4,0.0,2,1
FLEC,4,1.0,2,0
FLEC,4,,12,9
FLEC,7,0.0,2,1
FLEC,7,1.0,2,0
FLEC,7,,12,9
FLEC,30,0.0,2,1
FLEC,30,1.0,3,1
FLEC,30,,11,8
FLEC,90,0.0,2,1
FLEC,90,1.0,4,2
FLEC,90,2.0,1,1
FLEC,90,,9,6
FLUCOZ,1,0.0,2,2
FLUCOZ,1,1.0,1,1
FLUCOZ,1,,78,23
FLUCOZ,2,0.0,2,2
FLUCOZ,2,1.0,1,1
FLUCOZ,2,,78,23
FLUCOZ,4,0.0,2,2
FLUCOZ,4,1.0,1,1
FLUCOZ,4,,78,23
FLUCOZ,7,0.0,4,3
FLUCOZ,7,1.0,3,2
FLUCOZ,7,,74,21
FLUCOZ,30,0.0,15,5
FLUCOZ,30,1.0,7,2
FLUCOZ,30,,59,19
FLUCOZ,90,0.0,15,5
FLUCOZ,90,1.0,8,2
FLUCOZ,90,,58,19
FMYABM,1,0.0,8,0
FMYABM,1,,260,26
FMYABM,2,0.0,20,0
FMYABM,2,,248,26
FMYABM,4,0.0,25,0
FMYABM,4,1.0,1,1
FMYABM,4,,242,25
FMYABM,7,0.0,26,0
FMYABM,7,1.0,1,1
FMYABM,7,,241,25
FMYABM,30,0.0,27,0
FMYABM,30,1.0,1,1
FMYABM,30,,240,25
FMYABM,90,0.0,29,1
FMYABM,90,1.0,1,1
FMYABM,90,,238,24
FPARV1,1,,33,8
FPARV1,2,,33,8
FPARV1,4,,33,8
FPARV1,7,,33,8
FPARV1,30,,33,8
FPARV1,90,,33,8
FPROTO,1,,8,6
FPROTO,2,,8,6
FPROTO,4,,8,6
FPROTO,7,0.0,1,1
FPROTO,7,,7,5
FPROTO,30,0.0,1,1
FPROTO,30,,7,5
FPROTO,90,0.0,1,1
FPROTO,90,,7,5
FREEVITA,1,0.0,8,2
FREEVITA,1,1.0,1,0
FREEVITA,1,,197,71
FREEVITA,2,0.0,8,2
FREEVITA,2,1.0,2,1
FREEVITA,2,,196,70
FREEVITA,4,0.0,13,3
FREEVITA,4,1.0,3,2
FREEVITA,4,,190,68
FREEVITA,7,0.0,15,4
FREEVITA,7,1.0,4,2
FREEVITA,7,,187,67
FREEVITA,30,0.0,18,5
FREEVITA,30,1.0,6,3
FREEVITA,30,,182,65
FREEVITA,90,0.0,21,6
FREEVITA,90,1.0,7,5
FREEVITA,90,2.0,2,1
FREEVITA,90,,176,61
FRUCTM,1,0.0,1,0
FRUCTM,1,,71,44
FRUCTM,2,0.0,1,0
FRUCTM,2,1.0,1,1
FRUCTM,2,,70,43
FRUCTM,4,0.0,1,0
FRUCTM,4,1.0,1,1
FRUCTM,4,,70,43
FRUCTM,7,0.0,1,0
FRUCTM,7,1.0,1,1
FRUCTM,7,,70,43
FRUCTM,30,0.0,1,0
FRUCTM,30,1.0,1,1
FRUCTM,30,,70,43
FRUCTM,90,0.0,2,0
FRUCTM,90,1.0,3,3
FRUCTM,90,,67,41
FSH,1,0.0,6,1
FSH,1,,171,89
FSH,2,0.0,6,1
FSH,2,,171,89
FSH,4,0.0,7,1
FSH,4,1.0,1,0
FSH,4,,169,89
FSH,7,0.0,7,1
FSH,7,1.0,1,0
FSH,7,,169,89
FSH,30,0.0,7,1
FSH,30,1.0,1,0
FSH,30,,169,89
FSH,90,0.0,7,1
FSH,90,1.0,1,0
FSH,90,,169,89
GABAP,1,,59,39
GABAP,2,,59,39
GABAP,4,,59,39
GABAP,7,,59,39
GABAP,30,,59,39
GABAP,90,,59,39
GAD65AB,1,,25,20
GAD65AB,2,1.0,1,1
GAD65AB,2,,24,19
GAD65AB,4,1.0,1,1
GAD65AB,4,,24,19
GAD65AB,7,1.0,1,1
GAD65AB,7,,24,19
GAD65AB,30,1.0,1,1
GAD65AB,30,,24,19
GAD65AB,90,1.0,1,1
GAD65AB,90,,24,19
GASTRIN,1,0.0,10,1
GASTRIN,1,1.0,1,0
GASTRIN,1,,151,75
GASTRIN,2,0.0,15,2
GASTRIN,2,1.0,2,1
GASTRIN,2,,145,73
GASTRIN,4,0.0,16,2
GASTRIN,4,1.0,5,3
GASTRIN,4,,141,71
GASTRIN,7,0.0,17,2
GASTRIN,7,1.0,6,3
GASTRIN,7,,139,71
GASTRIN,30,0.0,18,2
GASTRIN,30,1.0,6,3
GASTRIN,30,,138,71
GASTRIN,90,0.0,18,2
GASTRIN,90,1.0,6,3
GASTRIN,90,,138,71
GENTTRO,1,0.0,67,44
GENTTRO,1,1.0,94,74
GENTTRO,1,2.0,6,4
GENTTRO,1,,512,352
GENTTRO,2,0.0,110,65
GENTTRO,2,1.0,160,122
GENTTRO,2,2.0,33,30
GENTTRO,2,3.0,2,2
GENTTRO,2,,374,255
GENTTRO,4,0.0,134,83
GENTTRO,4,1.0,150,110
GENTTRO,4,2.0,63,57
GENTTRO,4,3.0,33,28
GENTTRO,4,4.0,7,6
GENTTRO,4,,292,190
GENTTRO,7,0.0,139,85
GENTTRO,7,1.0,146,105
GENTTRO,7,2.0,71,64
GENTTRO,7,3.0,32,26
GENTTRO,7,4.0,15,14
GENTTRO,7,5.0,10,10
GENTTRO,7,,260,165
GENTTRO,30,0.0,143,87
GENTTRO,30,1.0,139,98
GENTTRO,30,2.0,65,58
GENTTRO,30,3.0,33,25
GENTTRO,30,4.0,16,15
GENTTRO,30,5.0,13,12
GENTTRO,30,,247,158
GENTTRO,90,0.0,146,89
GENTTRO,90,1.0,140,99
GENTTRO,90,2.0,66,59
GENTTRO,90,3.0,33,25
GENTTRO,90,4.0,16,15
GENTTRO,90,5.0,13,12
GENTTRO,90,,241,154
GGT,1,0.0,878,13
GGT,1,1.0,122,111
GGT,1,2.0,9,9
GGT,1,3.0,8,8
GGT,1,4.0,7,7
GGT,1,5.0,1,1
GGT,1,,2851,513
GGT,2,0.0,1595,15
GGT,2,1.0,137,124
GGT,2,2.0,78,75
GGT,2,3.0,7,7
GGT,2,4.0,5,5
GGT,2,5.0,4,4
GGT,2,,2048,430
GGT,4,0.0,1659,16
GGT,4,1.0,81,69
GGT,4,2.0,47,47
GGT,4,3.0,72,70
GGT,4,4.0,38,35
GGT,4,5.0,5,4
GGT,4,,1972,419
GGT,7,0.0,1702,16
GGT,7,1.0,77,65
GGT,7,2.0,48,48
GGT,7,3.0,35,33
GGT,7,4.0,21,19
GGT,7,5.0,17,16
GGT,7,,1923,414
GGT,30,0.0,1780,17
GGT,30,1.0,80,66
GGT,30,2.0,46,46
GGT,30,3.0,35,33
GGT,30,4.0,21,19
GGT,30,5.0,17,16
GGT,30,,1828,399
